Segment,BatchName,FacilityName,FacilityMnemonic,BatchVolumeInPipeline,BatchVolumeInSegment,BatchVolume,Shipper,ReceiptFacility,DeliveryFacility,ScadaCommodityCode,Commodity,IntervalStartDateTime,IntervalEndDateTime
Keystone,LLB/0848/0,Crandall Pump Station - (Future),CRNDL-SYN,19263.47,9329,18901,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB1,LLB,3/8/2019 1:00,3/8/2019 2:00
Keystone,LLB/0848/0,Crandall Pump Station - (Future),CRNDL-SYN,19263.49,13077,18901,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB1,LLB,3/8/2019 2:00,3/8/2019 3:00
Keystone,LLB/0848/0,Crandall Pump Station - (Future),CRNDL-SYN,19263.52,16879,18901,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB1,LLB,3/8/2019 3:00,3/8/2019 4:00
Keystone,FRB/0589/0,Crandall Pump Station - (Future),CRNDL-SYN,20231.7,1515,16429,Phillips 66 Co,Enbridge HCT,WRB Terminal,FRB1,FRB,3/8/2019 4:00,3/8/2019 5:00
Keystone,FRB/0589/0,Crandall Pump Station - (Future),CRNDL-SYN,20231.72,5512,16429,Phillips 66 Co,Enbridge HCT,WRB Terminal,FRB1,FRB,3/8/2019 5:00,3/8/2019 6:00
Keystone,FRB/0589/0,Crandall Pump Station - (Future),CRNDL-SYN,20231.75,9551,16429,Phillips 66 Co,Enbridge HCT,WRB Terminal,FRB1,FRB,3/8/2019 6:00,3/8/2019 7:00
Keystone,FRB/0589/0,Crandall Pump Station - (Future),CRNDL-SYN,20231.77,13698,16429,Phillips 66 Co,Enbridge HCT,WRB Terminal,FRB1,FRB,3/8/2019 7:00,3/8/2019 8:00
Keystone,FRB/0589/0,Crandall Pump Station - (Future),CRNDL-SYN,20231.79,17821,16429,Phillips 66 Co,Enbridge HCT,WRB Terminal,FRB1,FRB,3/8/2019 8:00,3/8/2019 9:00
Keystone,BR/0278/0,Crandall Pump Station - (Future),CRNDL-SYN,17777.31,1406,17653,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,3/8/2019 9:00,3/8/2019 10:00
Keystone,BR/0278/0,Crandall Pump Station - (Future),CRNDL-SYN,17777.33,5198,17653,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,3/8/2019 10:00,3/8/2019 11:00
Keystone,BR/0278/0,Crandall Pump Station - (Future),CRNDL-SYN,17777.35,9096,17653,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,3/8/2019 11:00,3/8/2019 12:00
Keystone,BR/0278/0,Crandall Pump Station - (Future),CRNDL-SYN,17777.37,13260,17653,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,3/8/2019 12:00,3/8/2019 13:00
Keystone,BR/0278/0,Crandall Pump Station - (Future),CRNDL-SYN,17777.4,17565,17653,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,3/8/2019 13:00,3/8/2019 14:00
Keystone,WCS/4269/0,Crandall Pump Station - (Future),CRNDL-SYN,16572.39,3904,16038,Coffeyville,Husky Terminal,Plains Cushing,WCS1,WCS,3/8/2019 14:00,3/8/2019 15:00
Keystone,WCS/4269/0,Crandall Pump Station - (Future),CRNDL-SYN,16572.42,8131,16038,Coffeyville,Husky Terminal,Plains Cushing,WCS1,WCS,3/8/2019 15:00,3/8/2019 16:00
Keystone,WCS/4269/0,Crandall Pump Station - (Future),CRNDL-SYN,16572.44,12389,16038,Coffeyville,Husky Terminal,Plains Cushing,WCS1,WCS,3/8/2019 16:00,3/8/2019 17:00
Keystone,WCS/4269/0,Crandall Pump Station - (Future),CRNDL-SYN,16572.46,16463,16038,Coffeyville,Husky Terminal,Plains Cushing,WCS1,WCS,3/8/2019 17:00,3/8/2019 18:00
Keystone,WDB/0134/0,Crandall Pump Station - (Future),CRNDL-SYN,18395.56,3907,18483,Phillips 66 Co,Enbridge HCT,Plains Patoka,WDB1,WDB,3/8/2019 18:00,3/8/2019 19:00
Keystone,WDB/0134/0,Crandall Pump Station - (Future),CRNDL-SYN,18395.58,8105,18483,Phillips 66 Co,Enbridge HCT,Plains Patoka,WDB1,WDB,3/8/2019 19:00,3/8/2019 20:00
Keystone,WDB/0134/0,Crandall Pump Station - (Future),CRNDL-SYN,18395.61,12318,18483,Phillips 66 Co,Enbridge HCT,Plains Patoka,WDB1,WDB,3/8/2019 20:00,3/8/2019 21:00
Keystone,WDB/0134/0,Crandall Pump Station - (Future),CRNDL-SYN,18395.63,16581,18483,Phillips 66 Co,Enbridge HCT,Plains Patoka,WDB1,WDB,3/8/2019 21:00,3/8/2019 22:00
Keystone,WCS/4277/0,Crandall Pump Station - (Future),CRNDL-SYN,17800.86,2349,17396,Phillips 66 Co,Husky Terminal,Plains Patoka,WCS1,WCS,3/8/2019 22:00,3/8/2019 23:00
Keystone,WCS/4277/0,Crandall Pump Station - (Future),CRNDL-SYN,17800.88,6371,17396,Phillips 66 Co,Husky Terminal,Plains Patoka,WCS1,WCS,3/8/2019 23:00,3/9/2019 0:00
Keystone,WCS/4277/0,Crandall Pump Station - (Future),CRNDL-SYN,17800.9,10507,17396,Phillips 66 Co,Husky Terminal,Plains Patoka,WCS1,WCS,3/9/2019 0:00,3/9/2019 1:00
Keystone,WCS/4277/0,Crandall Pump Station - (Future),CRNDL-SYN,17800.93,14663,17396,Phillips 66 Co,Husky Terminal,Plains Patoka,WCS1,WCS,3/9/2019 1:00,3/9/2019 2:00
Keystone,SMA/0347/0,Crandall Pump Station - (Future),CRNDL-SYN,17543.39,970,17354,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,3/9/2019 2:00,3/9/2019 3:00
Keystone,SMA/0347/0,Crandall Pump Station - (Future),CRNDL-SYN,17543.41,5043,17354,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,3/9/2019 3:00,3/9/2019 4:00
Keystone,SMA/0347/0,Crandall Pump Station - (Future),CRNDL-SYN,17543.44,9059,17354,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,3/9/2019 4:00,3/9/2019 5:00
Keystone,SMA/0347/0,Crandall Pump Station - (Future),CRNDL-SYN,17543.46,13132,17354,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,3/9/2019 5:00,3/9/2019 6:00
Keystone,SMA/0347/0,Crandall Pump Station - (Future),CRNDL-SYN,17543.48,17087,17354,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,3/9/2019 6:00,3/9/2019 7:00
Keystone,CL/5909/0,Crandall Pump Station - (Future),CRNDL-SYN,16516.14,3361,16429,CHS McPherson,Gibson Terminal,Enbridge Cushing,CL1,CL,3/9/2019 7:00,3/9/2019 8:00
Keystone,CL/5909/0,Crandall Pump Station - (Future),CRNDL-SYN,16516.16,7537,16429,CHS McPherson,Gibson Terminal,Enbridge Cushing,CL1,CL,3/9/2019 8:00,3/9/2019 9:00
Keystone,CL/5909/0,Crandall Pump Station - (Future),CRNDL-SYN,16516.18,11668,16429,CHS McPherson,Gibson Terminal,Enbridge Cushing,CL1,CL,3/9/2019 9:00,3/9/2019 10:00
Keystone,CL/5909/0,Crandall Pump Station - (Future),CRNDL-SYN,16516.21,15678,16429,CHS McPherson,Gibson Terminal,Enbridge Cushing,CL1,CL,3/9/2019 10:00,3/9/2019 11:00
Keystone,SMA/0319/0,Crandall Pump Station - (Future),CRNDL-SYN,17144.51,3212,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/9/2019 11:00,3/9/2019 12:00
Keystone,SMA/0319/0,Crandall Pump Station - (Future),CRNDL-SYN,17144.54,7373,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/9/2019 12:00,3/9/2019 13:00
Keystone,SMA/0319/0,Crandall Pump Station - (Future),CRNDL-SYN,17144.56,11457,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/9/2019 13:00,3/9/2019 14:00
Keystone,SMA/0319/0,Crandall Pump Station - (Future),CRNDL-SYN,17144.58,15900,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/9/2019 14:00,3/9/2019 15:00
Keystone,SMA/0330/0,Crandall Pump Station - (Future),CRNDL-SYN,17156.4,2831,17055,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/9/2019 15:00,3/9/2019 16:00
Keystone,SMA/0330/0,Crandall Pump Station - (Future),CRNDL-SYN,17156.43,7011,17055,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/9/2019 16:00,3/9/2019 17:00
Keystone,SMA/0330/0,Crandall Pump Station - (Future),CRNDL-SYN,17156.45,11270,17055,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/9/2019 17:00,3/9/2019 18:00
Keystone,SMA/0330/0,Crandall Pump Station - (Future),CRNDL-SYN,17156.47,15453,17055,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/9/2019 18:00,3/9/2019 19:00
Keystone,WCS/4266/0,Crandall Pump Station - (Future),CRNDL-SYN,16539.52,2363,16436,HollyFrontier,Husky Terminal,Plains Cushing,WCS1,WCS,3/9/2019 19:00,3/9/2019 20:00
Keystone,WCS/4266/0,Crandall Pump Station - (Future),CRNDL-SYN,16539.55,6709,16436,HollyFrontier,Husky Terminal,Plains Cushing,WCS1,WCS,3/9/2019 20:00,3/9/2019 21:00
Keystone,WCS/4266/0,Crandall Pump Station - (Future),CRNDL-SYN,16539.57,10814,16436,HollyFrontier,Husky Terminal,Plains Cushing,WCS1,WCS,3/9/2019 21:00,3/9/2019 22:00
Keystone,WCS/4266/0,Crandall Pump Station - (Future),CRNDL-SYN,16539.59,15153,16436,HollyFrontier,Husky Terminal,Plains Cushing,WCS1,WCS,3/9/2019 22:00,3/9/2019 23:00
Keystone,SMA/0326/0,Crandall Pump Station - (Future),CRNDL-SYN,17148.65,2692,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/9/2019 23:00,3/10/2019 0:00
Keystone,SMA/0326/0,Crandall Pump Station - (Future),CRNDL-SYN,17148.68,6627,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/10/2019 0:00,3/10/2019 1:00
Keystone,SMA/0326/0,Crandall Pump Station - (Future),CRNDL-SYN,17148.7,10670,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/10/2019 1:00,3/10/2019 2:00
Keystone,SMA/0326/0,Crandall Pump Station - (Future),CRNDL-SYN,17148.72,14934,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/10/2019 2:00,3/10/2019 3:00
Keystone,FRB/0595/0,Crandall Pump Station - (Future),CRNDL-SYN,16151.46,1578,17171,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,3/10/2019 3:00,3/10/2019 4:00
Keystone,FRB/0595/0,Crandall Pump Station - (Future),CRNDL-SYN,16151.48,5613,17171,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,3/10/2019 4:00,3/10/2019 5:00
Keystone,FRB/0595/0,Crandall Pump Station - (Future),CRNDL-SYN,16151.51,9793,17171,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,3/10/2019 5:00,3/10/2019 6:00
Keystone,FRB/0595/0,Crandall Pump Station - (Future),CRNDL-SYN,16151.53,14071,17171,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,3/10/2019 6:00,3/10/2019 7:00
Keystone,WCS/4270/0,Crandall Pump Station - (Future),CRNDL-SYN,16120.98,1808,16038,Coffeyville,Husky Terminal,Plains Cushing,WCS1,WCS,3/10/2019 7:00,3/10/2019 8:00
Keystone,WCS/4270/0,Crandall Pump Station - (Future),CRNDL-SYN,16121.01,5996,16038,Coffeyville,Husky Terminal,Plains Cushing,WCS1,WCS,3/10/2019 8:00,3/10/2019 9:00
Keystone,WCS/4270/0,Crandall Pump Station - (Future),CRNDL-SYN,16121.03,10338,16038,Coffeyville,Husky Terminal,Plains Cushing,WCS1,WCS,3/10/2019 9:00,3/10/2019 10:00
Keystone,WCS/4270/0,Crandall Pump Station - (Future),CRNDL-SYN,16121.06,14484,16038,Coffeyville,Husky Terminal,Plains Cushing,WCS1,WCS,3/10/2019 10:00,3/10/2019 11:00
Keystone,FRB/0577/0,Crandall Pump Station - (Future),CRNDL-SYN,16012.35,2487,15822,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,3/10/2019 11:00,3/10/2019 12:00
Keystone,FRB/0577/0,Crandall Pump Station - (Future),CRNDL-SYN,16012.37,6830,15822,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,3/10/2019 12:00,3/10/2019 13:00
Keystone,FRB/0577/0,Crandall Pump Station - (Future),CRNDL-SYN,16012.39,10960,15822,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,3/10/2019 13:00,3/10/2019 14:00
Keystone,FRB/0577/0,Crandall Pump Station - (Future),CRNDL-SYN,16012.42,15021,15822,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,3/10/2019 14:00,3/10/2019 15:00
Keystone,KH/5030/0,Crandall Pump Station - (Future),CRNDL-SYN,15615.9,2420,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/10/2019 15:00,3/10/2019 16:00
Keystone,KH/5030/0,Crandall Pump Station - (Future),CRNDL-SYN,15615.91,5148,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/10/2019 16:00,3/10/2019 17:00
Keystone,KH/5030/0,Crandall Pump Station - (Future),CRNDL-SYN,15615.93,7897,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/10/2019 17:00,3/10/2019 18:00
Keystone,KH/5030/0,Crandall Pump Station - (Future),CRNDL-SYN,15615.94,10565,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/10/2019 18:00,3/10/2019 19:00
Keystone,KH/5030/0,Crandall Pump Station - (Future),CRNDL-SYN,15615.96,13434,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/10/2019 19:00,3/10/2019 20:00
Keystone,SMA/0348/0,Crandall Pump Station - (Future),CRNDL-SYN,17583.6,1567,17354,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,3/10/2019 20:00,3/10/2019 21:00
Keystone,SMA/0348/0,Crandall Pump Station - (Future),CRNDL-SYN,17583.62,5611,17354,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,3/10/2019 21:00,3/10/2019 22:00
Keystone,SMA/0348/0,Crandall Pump Station - (Future),CRNDL-SYN,17583.65,9672,17354,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,3/10/2019 22:00,3/10/2019 23:00
Keystone,SMA/0348/0,Crandall Pump Station - (Future),CRNDL-SYN,17583.67,13738,17354,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,3/10/2019 23:00,3/11/2019 0:00
Keystone,WCS/4278/0,Crandall Pump Station - (Future),CRNDL-SYN,17508.86,65,17396,Phillips 66 Co,Husky Terminal,Plains Patoka,WCS1,WCS,3/11/2019 0:00,3/11/2019 1:00
Keystone,WCS/4278/0,Crandall Pump Station - (Future),CRNDL-SYN,17508.89,4194,17396,Phillips 66 Co,Husky Terminal,Plains Patoka,WCS1,WCS,3/11/2019 1:00,3/11/2019 2:00
Keystone,WCS/4278/0,Crandall Pump Station - (Future),CRNDL-SYN,17508.91,8266,17396,Phillips 66 Co,Husky Terminal,Plains Patoka,WCS1,WCS,3/11/2019 2:00,3/11/2019 3:00
Keystone,WCS/4278/0,Crandall Pump Station - (Future),CRNDL-SYN,17508.93,12350,17396,Phillips 66 Co,Husky Terminal,Plains Patoka,WCS1,WCS,3/11/2019 3:00,3/11/2019 4:00
Keystone,WCS/4278/0,Crandall Pump Station - (Future),CRNDL-SYN,17508.95,16173,17396,Phillips 66 Co,Husky Terminal,Plains Patoka,WCS1,WCS,3/11/2019 4:00,3/11/2019 5:00
Keystone,OSH/0368/0,Crandall Pump Station - (Future),CRNDL-SYN,16481.36,2442,18867,Suncor Energy Mktg,Gibson West,Plains Patoka,OSH,OSH,3/11/2019 5:00,3/11/2019 6:00
Keystone,OSH/0368/0,Crandall Pump Station - (Future),CRNDL-SYN,16481.38,6401,18867,Suncor Energy Mktg,Gibson West,Plains Patoka,OSH,OSH,3/11/2019 6:00,3/11/2019 7:00
Keystone,OSH/0368/0,Crandall Pump Station - (Future),CRNDL-SYN,16481.4,10363,18867,Suncor Energy Mktg,Gibson West,Plains Patoka,OSH,OSH,3/11/2019 7:00,3/11/2019 8:00
Keystone,OSH/0368/0,Crandall Pump Station - (Future),CRNDL-SYN,16481.42,14188,18867,Suncor Energy Mktg,Gibson West,Plains Patoka,OSH,OSH,3/11/2019 8:00,3/11/2019 9:00
Keystone,KH/5031/0,Crandall Pump Station - (Future),CRNDL-SYN,15258.25,1535,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/11/2019 9:00,3/11/2019 10:00
Keystone,KH/5031/0,Crandall Pump Station - (Future),CRNDL-SYN,15258.27,5510,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/11/2019 10:00,3/11/2019 11:00
Keystone,KH/5031/0,Crandall Pump Station - (Future),CRNDL-SYN,15258.29,9487,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/11/2019 11:00,3/11/2019 12:00
Keystone,KH/5031/0,Crandall Pump Station - (Future),CRNDL-SYN,15258.31,13358,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/11/2019 12:00,3/11/2019 13:00
Keystone,WCS/4286/0,Crandall Pump Station - (Future),CRNDL-SYN,17874.95,2096,17612,Husky US MKTG,Husky Terminal,Plains Cushing,WCS1,WCS,3/11/2019 13:00,3/11/2019 14:00
Keystone,WCS/4286/0,Crandall Pump Station - (Future),CRNDL-SYN,17874.97,6342,17612,Husky US MKTG,Husky Terminal,Plains Cushing,WCS1,WCS,3/11/2019 14:00,3/11/2019 15:00
Keystone,WCS/4286/0,Crandall Pump Station - (Future),CRNDL-SYN,17875,10666,17612,Husky US MKTG,Husky Terminal,Plains Cushing,WCS1,WCS,3/11/2019 15:00,3/11/2019 16:00
Keystone,WCS/4286/0,Crandall Pump Station - (Future),CRNDL-SYN,17875.02,14923,17612,Husky US MKTG,Husky Terminal,Plains Cushing,WCS1,WCS,3/11/2019 16:00,3/11/2019 17:00
Keystone,KH/5032/0,Crandall Pump Station - (Future),CRNDL-SYN,15818.76,1226,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/11/2019 17:00,3/11/2019 18:00
Keystone,KH/5032/0,Crandall Pump Station - (Future),CRNDL-SYN,15818.78,5485,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/11/2019 18:00,3/11/2019 19:00
Keystone,KH/5032/0,Crandall Pump Station - (Future),CRNDL-SYN,15818.81,9804,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/11/2019 19:00,3/11/2019 20:00
Keystone,KH/5032/0,Crandall Pump Station - (Future),CRNDL-SYN,15818.83,13950,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/11/2019 20:00,3/11/2019 21:00
Keystone,ACS/0776/0,Crandall Pump Station - (Future),CRNDL-SYN,16430.65,2152,16359,Husky US MKTG,Husky East,Plains Patoka,ACS,ACS,3/11/2019 21:00,3/11/2019 22:00
Keystone,ACS/0776/0,Crandall Pump Station - (Future),CRNDL-SYN,16430.67,5999,16359,Husky US MKTG,Husky East,Plains Patoka,ACS,ACS,3/11/2019 22:00,3/11/2019 23:00
Keystone,ACS/0776/0,Crandall Pump Station - (Future),CRNDL-SYN,16430.69,9162,16359,Husky US MKTG,Husky East,Plains Patoka,ACS,ACS,3/11/2019 23:00,3/12/2019 0:00
Keystone,ACS/0776/0,Crandall Pump Station - (Future),CRNDL-SYN,16430.7,12651,16359,Husky US MKTG,Husky East,Plains Patoka,ACS,ACS,3/12/2019 0:00,3/12/2019 1:00
Keystone,SWB/1300/0,Crandall Pump Station - (Future),CRNDL-SYN,16920.33,283,17151,Husky US MKTG,Husky East,Plains Patoka,SWB,SWB,3/12/2019 1:00,3/12/2019 2:00
Keystone,SWB/1300/0,Crandall Pump Station - (Future),CRNDL-SYN,16920.33,4446,17151,Husky US MKTG,Husky East,Plains Patoka,SWB,SWB,3/12/2019 2:00,3/12/2019 3:00
Keystone,SWB/1300/0,Crandall Pump Station - (Future),CRNDL-SYN,16920.34,7651,17151,Husky US MKTG,Husky East,Plains Patoka,SWB,SWB,3/12/2019 3:00,3/12/2019 4:00
Keystone,SWB/1300/0,Crandall Pump Station - (Future),CRNDL-SYN,16920.34,11616,17151,Husky US MKTG,Husky East,Plains Patoka,SWB,SWB,3/12/2019 4:00,3/12/2019 5:00
Keystone,SWB/1300/0,Crandall Pump Station - (Future),CRNDL-SYN,16920.34,15712,17151,Husky US MKTG,Husky East,Plains Patoka,SWB,SWB,3/12/2019 5:00,3/12/2019 6:00
Keystone,SMA/0320/0,Crandall Pump Station - (Future),CRNDL-SYN,17255.01,2812,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/12/2019 6:00,3/12/2019 7:00
Keystone,SMA/0320/0,Crandall Pump Station - (Future),CRNDL-SYN,17255.01,6960,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/12/2019 7:00,3/12/2019 8:00
Keystone,SMA/0320/0,Crandall Pump Station - (Future),CRNDL-SYN,17255.03,11070,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/12/2019 8:00,3/12/2019 9:00
Keystone,SMA/0320/0,Crandall Pump Station - (Future),CRNDL-SYN,17255.05,14783,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/12/2019 9:00,3/12/2019 10:00
Keystone,FRB/0594/0,Crandall Pump Station - (Future),CRNDL-SYN,16234.22,1381,17172,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,3/12/2019 10:00,3/12/2019 11:00
Keystone,FRB/0594/0,Crandall Pump Station - (Future),CRNDL-SYN,16234.24,5296,17172,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,3/12/2019 11:00,3/12/2019 12:00
Keystone,FRB/0594/0,Crandall Pump Station - (Future),CRNDL-SYN,16234.27,9336,17172,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,3/12/2019 12:00,3/12/2019 13:00
Keystone,FRB/0594/0,Crandall Pump Station - (Future),CRNDL-SYN,16234.29,13414,17172,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,3/12/2019 13:00,3/12/2019 14:00
Keystone,SMA/0318/0,Crandall Pump Station - (Future),CRNDL-SYN,17212.45,1233,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/12/2019 14:00,3/12/2019 15:00
Keystone,SMA/0318/0,Crandall Pump Station - (Future),CRNDL-SYN,17212.47,5523,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/12/2019 15:00,3/12/2019 16:00
Keystone,SMA/0318/0,Crandall Pump Station - (Future),CRNDL-SYN,17212.5,9791,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/12/2019 16:00,3/12/2019 17:00
Keystone,SMA/0318/0,Crandall Pump Station - (Future),CRNDL-SYN,17212.52,13863,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/12/2019 17:00,3/12/2019 18:00
Keystone,FRB/0568/0,Crandall Pump Station - (Future),CRNDL-SYN,16554.36,768,16459,Teck American,Gibson Terminal,Sunoco Nederland,FRB1,FRB,3/12/2019 18:00,3/12/2019 19:00
Keystone,FRB/0568/0,Crandall Pump Station - (Future),CRNDL-SYN,16554.38,4893,16459,Teck American,Gibson Terminal,Sunoco Nederland,FRB1,FRB,3/12/2019 19:00,3/12/2019 20:00
Keystone,FRB/0568/0,Crandall Pump Station - (Future),CRNDL-SYN,16554.4,9099,16459,Teck American,Gibson Terminal,Sunoco Nederland,FRB1,FRB,3/12/2019 20:00,3/12/2019 21:00
Keystone,FRB/0568/0,Crandall Pump Station - (Future),CRNDL-SYN,16554.43,13224,16459,Teck American,Gibson Terminal,Sunoco Nederland,FRB1,FRB,3/12/2019 21:00,3/12/2019 22:00
Keystone,SMA/0321/0,Crandall Pump Station - (Future),CRNDL-SYN,17614.09,3331,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/12/2019 23:00,3/13/2019 0:00
Keystone,SMA/0321/0,Crandall Pump Station - (Future),CRNDL-SYN,17614.11,6659,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/13/2019 0:00,3/13/2019 1:00
Keystone,SMA/0321/0,Crandall Pump Station - (Future),CRNDL-SYN,17614.12,9858,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/13/2019 1:00,3/13/2019 2:00
Keystone,SMA/0321/0,Crandall Pump Station - (Future),CRNDL-SYN,17614.14,13080,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/13/2019 2:00,3/13/2019 3:00
Keystone,SMA/0321/0,Crandall Pump Station - (Future),CRNDL-SYN,17614.16,16307,17061,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,3/13/2019 3:00,3/13/2019 4:00
Keystone,CL/5917/0,Crandall Pump Station - (Future),CRNDL-SYN,18371.57,1834,18097,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL1,CL,3/13/2019 4:00,3/13/2019 5:00
Keystone,CL/5917/0,Crandall Pump Station - (Future),CRNDL-SYN,18371.58,5061,18097,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL1,CL,3/13/2019 5:00,3/13/2019 6:00
Keystone,CL/5917/0,Crandall Pump Station - (Future),CRNDL-SYN,18371.6,8343,18097,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL1,CL,3/13/2019 6:00,3/13/2019 7:00
Keystone,CL/5917/0,Crandall Pump Station - (Future),CRNDL-SYN,18371.62,11546,18097,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL1,CL,3/13/2019 7:00,3/13/2019 8:00
Keystone,CL/5917/0,Crandall Pump Station - (Future),CRNDL-SYN,18371.64,14784,18097,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL1,CL,3/13/2019 8:00,3/13/2019 9:00
Keystone,CL/5917/0,Crandall Pump Station - (Future),CRNDL-SYN,18371.66,18088,18097,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL1,CL,3/13/2019 9:00,3/13/2019 10:00
Keystone,KH/5033/0,Crandall Pump Station - (Future),CRNDL-SYN,15693.6,2912,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/13/2019 10:00,3/13/2019 11:00
Keystone,KH/5033/0,Crandall Pump Station - (Future),CRNDL-SYN,15693.62,6177,15405,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,3/13/2019 11:00,3/13/2019 12:00
