,Location_Ultrasonic_Flow,accumulated_volume,calc,BatchVolumeInPipeline,BatchVolumeInSegment,BatchVolume,Location_Density,Location_Discharge_Pressure,Downstream_Valve_Suction_Pressure,Location_Discharge_Temperature,Downstream_Suction_Temperature,DRA1_Concentration,DRA1_Flow_Rate,IntervalStartDateTime,BatchName,FacilityMnemonic,ScadaCommodityCode,Commodity,Actual_Pressure_Drop,Average_Temperature,lastSlice,Estimated_Viscosity,Reynolds_Number,Friction_Factor,Frictional_Pressure_Loss,Frictional_Pressure_Loss_Over_Segment,Elevation_Pressure_Loss_Over_Segment,Theoretical_Pressure_Loss_Over_Segment,DRA_Effectiveness,Date_Time,DRA1_type
12/14/2018 5:30,4328.065988,3632.016914,1082.016497,25106.57,1469,29014,912.8112868,4163.870367,2219.841009,29.70000076,27.5,8.453609467,0.200000003,12/14/2018 5:00,FRB/0383/0,CRNDL-SYN,FRB5,FRB,1944.029358,28.60000038,FALSE,103.9982183,19836.82287,0.026069437,123.9555883,4735.609904,-491.0859174,4244.523987,54.19911952,12/14/2018 5:30,Heavy
12/14/2018 5:45,4327.313457,4713.845278,1081.828364,25106.57,1469,29014,912.70687,4161.01851,2217.776483,29.70000076,27.5,8.453609467,0.200000003,12/14/2018 5:00,FRB/0383/0,CRNDL-SYN,FRB5,FRB,1943.242027,28.60000038,FALSE,103.9982183,19833.3738,0.026070532,123.9035157,4733.620516,-491.0297419,4242.590774,54.19680731,12/14/2018 5:45,Heavy
12/14/2018 6:00,4320.359444,5848,0,25106.57,5848,29014,912.323493,4152.96947,2213.578758,29.70000076,27.5,8.453609467,0.200000003,12/14/2018 6:00,FRB/0383/0,CRNDL-SYN,FRB5,FRB,1939.390712,28.60000038,FALSE,103.9982183,19801.50147,0.02608066,123.5016935,4718.269268,-490.8234878,4227.44578,54.12381819,12/14/2018 6:00,Heavy
12/14/2018 6:15,4320.173333,6928.043333,1080.043333,25106.57,5848,29014,912.0305884,4153.676902,2212.047941,29.70000076,27.5,8.453609467,0.200000003,12/14/2018 6:00,FRB/0383/0,CRNDL-SYN,FRB5,FRB,1941.628961,28.60000038,FALSE,103.9982183,19800.64847,0.026080932,123.4526908,4716.397162,-490.6659073,4225.731255,54.0522375,12/14/2018 6:15,Heavy
12/14/2018 6:30,4324.230556,8009.100972,1081.057639,25106.57,5848,29014,911.9700296,4159.04462,2213.864894,29.70000076,27.5,8.453609467,0.200000003,12/14/2018 6:00,FRB/0383/0,CRNDL-SYN,FRB5,FRB,1945.179726,28.60000038,FALSE,103.9982183,19819.24394,0.026075019,123.6484274,4723.8751,-490.6333271,4233.241773,54.04987878,12/14/2018 6:30,Heavy
12/14/2018 6:45,4313.247778,9087.412917,1078.311945,25106.57,5848,29014,911.9450079,4142.999476,2205.332787,29.70000076,27.5,8.453609467,0.200000003,12/14/2018 6:00,FRB/0383/0,CRNDL-SYN,FRB5,FRB,1937.666689,28.60000038,FALSE,103.9982183,19768.90658,0.026091041,123.0933502,4702.668885,-490.6198656,4212.04902,53.99705274,12/14/2018 6:45,Heavy
12/14/2018 7:00,4305.766667,10207,0,25106.57,10207,29014,911.9199862,4130.563785,2199.851495,29.70000076,27.5,8.453609467,0.200000003,12/14/2018 7:00,FRB/0383/0,CRNDL-SYN,FRB5,FRB,1930.71229,28.60000038,FALSE,103.9982183,19734.6184,0.026101987,122.7148164,4688.207346,-490.6064041,4197.600942,54.00438687,12/14/2018 7:00,Heavy
12/14/2018 7:15,4292.303333,11280.07583,1073.075833,25106.57,10207,29014,911.9011338,4113.538247,2192.246179,29.70000076,27.5,8.453609467,0.200000003,12/14/2018 7:00,FRB/0383/0,CRNDL-SYN,FRB5,FRB,1921.292068,28.60000038,FALSE,103.9982183,19672.91191,0.026121751,122.0384176,4662.366149,-490.5962616,4171.769888,53.9453968,12/14/2018 7:15,Heavy
12/14/2018 7:30,4316.828333,12359.28292,1079.207083,25106.57,10207,29014,911.9000244,4149.89826,2211.305906,29.69997961,27.5,8.453609467,0.205777781,12/14/2018 7:00,FRB/0383/0,CRNDL-SYN,FRB5,FRB,1938.592354,28.59998981,FALSE,103.9982183,19785.31733,0.026085812,123.2670077,4709.303311,-490.5956648,4218.707646,54.04771991,12/14/2018 7:30,Heavy
12/14/2018 7:45,4325.619444,13440.68778,1081.404861,25106.57,10207,29014,911.9000244,4162.808435,2218.870055,29.68645789,27.5,8.453609467,0.21155556,12/14/2018 7:00,FRB/0383/0,CRNDL-SYN,FRB5,FRB,1943.93838,28.59322895,FALSE,103.9982183,19825.60963,0.026072997,123.7087761,4726.180669,-490.5956648,4235.585004,54.10460709,12/14/2018 7:45,Heavy
12/14/2018 8:00,4321.493948,14597,0,25106.57,14597,29014,911.9000244,4155.580096,2215.021665,29.66142998,27.5,8.453609467,0.233833339,12/14/2018 8:00,FRB/0383/0,CRNDL-SYN,FRB5,FRB,1940.558431,28.58071499,FALSE,103.9982183,19806.70124,0.026079006,123.5013761,4718.257141,-490.5956648,4227.661477,54.09853788,12/14/2018 8:00,Heavy
12/14/2018 8:15,4323.236052,15677.80901,1080.809013,25106.57,14597,29014,911.9000244,4163.027942,2220.627374,29.63640208,27.5,8.453609467,0.234833339,12/14/2018 8:00,FRB/0383/0,CRNDL-SYN,FRB5,FRB,1942.400568,28.56820104,FALSE,103.9982183,19814.68583,0.026076468,123.5889378,4721.602354,-490.5956648,4231.006689,54.09129054,12/14/2018 8:15,Heavy
12/14/2018 8:30,4042.923333,16688.53985,1010.730833,25106.57,14597,29014,911.9000244,3869.903333,2126.366111,29.61142129,27.5,8.453609467,0.245388896,12/14/2018 8:00,FRB/0383/0,CRNDL-SYN,FRB5,FRB,1743.537222,28.55571064,FALSE,103.9982183,18529.92867,0.026503862,109.8533024,4196.844966,-490.5956648,3706.249301,52.95682831,12/14/2018 8:30,Heavy
